event_id,case_id,event_ts,account_id,user_id,session_id,ip_address,user_agent,model,prompt_category,prompt_text,response_outcome,moderation_label,moderation_score,policy_signal,risk_score,is_synthetic_abuse,analyst_note
case_003_base_2033_004,case_003,2026-05-01T18:30:00,acct_2033,user_2033,sess_case_003_2033_1,198.51.100.62,Chrome/125 desktop,gpt-investigator-sim,sql_help,Show me how a LEFT JOIN differs from an INNER JOIN using a toy example.,allowed,none,0.06,none,2,0,Baseline benign usage for comparison.
case_003_base_1001_004,case_003,2026-05-01T18:38:00,acct_1001,user_1001,sess_case_003_1001_1,198.51.100.35,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.09,none,13,0,Baseline benign usage for comparison.
case_003_base_2033_006,case_003,2026-05-01T18:42:00,acct_2033,user_2033,sess_case_003_2033_1,198.51.100.34,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.07,none,5,0,Baseline benign usage for comparison.
case_003_base_2033_007,case_003,2026-05-01T18:47:00,acct_2033,user_2033,sess_case_003_2033_1,198.51.100.45,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.06,none,3,0,Baseline benign usage for comparison.
case_003_base_1001_005,case_003,2026-05-01T18:50:00,acct_1001,user_1001,sess_case_003_1001_1,198.51.100.76,Chrome/125 desktop,gpt-investigator-sim,sql_help,Show me how a LEFT JOIN differs from an INNER JOIN using a toy example.,allowed,none,0.06,none,8,0,Baseline benign usage for comparison.
case_003_base_1001_007,case_003,2026-05-01T19:36:00,acct_1001,user_1001,sess_case_003_1001_1,198.51.100.38,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.01,none,2,0,Baseline benign usage for comparison.
case_003_target_000,case_003,2026-05-01T23:30:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.73,traffic_spike,58,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_001,case_003,2026-05-01T23:31:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.82,template_repetition,69,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_002,case_003,2026-05-01T23:32:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.93,burst_velocity,82,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_003,case_003,2026-05-01T23:33:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.74,traffic_spike,59,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_004,case_003,2026-05-01T23:34:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.83,template_repetition,70,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_005,case_003,2026-05-01T23:35:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.94,burst_velocity,83,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_006,case_003,2026-05-01T23:36:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.75,traffic_spike,60,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_007,case_003,2026-05-01T23:37:00,acct_4102,user_4102,sess_case_003_4102_0,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.84,template_repetition,71,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_008,case_003,2026-05-01T23:38:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.95,burst_velocity,84,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_009,case_003,2026-05-01T23:39:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.76,traffic_spike,61,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_010,case_003,2026-05-01T23:40:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.85,template_repetition,72,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_011,case_003,2026-05-01T23:41:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.96,burst_velocity,85,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_012,case_003,2026-05-01T23:42:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.77,traffic_spike,62,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_013,case_003,2026-05-01T23:43:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Chrome/125 desktop,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.86,template_repetition,73,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_014,case_003,2026-05-01T23:44:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.97,burst_velocity,86,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_related_4430_000,case_003,2026-05-01T23:45:00,acct_4430,user_4430,sess_case_003_4430_0,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.93,template_repetition,76,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_target_015,case_003,2026-05-01T23:45:00,acct_4102,user_4102,sess_case_003_4102_1,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.78,traffic_spike,63,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_016,case_003,2026-05-01T23:46:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.87,template_repetition,74,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_017,case_003,2026-05-01T23:47:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.97,burst_velocity,87,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_018,case_003,2026-05-01T23:48:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.78,traffic_spike,64,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_019,case_003,2026-05-01T23:49:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.88,template_repetition,75,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_related_4430_001,case_003,2026-05-01T23:50:00,acct_4430,user_4430,sess_case_003_4430_0,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,burst_velocity,90,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_target_020,case_003,2026-05-01T23:50:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.98,burst_velocity,88,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_021,case_003,2026-05-01T23:51:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.79,traffic_spike,65,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_022,case_003,2026-05-01T23:52:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.88,template_repetition,76,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_023,case_003,2026-05-01T23:53:00,acct_4102,user_4102,sess_case_003_4102_2,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.99,burst_velocity,89,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_024,case_003,2026-05-01T23:54:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.8,traffic_spike,66,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_related_4430_002,case_003,2026-05-01T23:55:00,acct_4430,user_4430,sess_case_003_4430_0,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Related-account synthetic signal for defensive linkage analysis.,safe_completion,suspicious,0.86,traffic_spike,67,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_target_025,case_003,2026-05-01T23:55:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.89,template_repetition,77,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_026,case_003,2026-05-01T23:56:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.99,burst_velocity,90,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_027,case_003,2026-05-01T23:57:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.81,traffic_spike,67,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_028,case_003,2026-05-01T23:58:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.9,template_repetition,78,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_029,case_003,2026-05-01T23:59:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.99,burst_velocity,91,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_related_4430_003,case_003,2026-05-02T00:00:00,acct_4430,user_4430,sess_case_003_4430_0,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.96,template_repetition,79,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_target_030,case_003,2026-05-02T00:00:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.82,traffic_spike,68,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_031,case_003,2026-05-02T00:01:00,acct_4102,user_4102,sess_case_003_4102_3,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.91,template_repetition,79,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_032,case_003,2026-05-02T00:02:00,acct_4102,user_4102,sess_case_003_4102_4,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.99,burst_velocity,92,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_033,case_003,2026-05-02T00:03:00,acct_4102,user_4102,sess_case_003_4102_4,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.82,traffic_spike,69,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_034,case_003,2026-05-02T00:04:00,acct_4102,user_4102,sess_case_003_4102_4,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.92,template_repetition,80,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_related_4430_004,case_003,2026-05-02T00:05:00,acct_4430,user_4430,sess_case_003_4430_0,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,burst_velocity,93,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_target_035,case_003,2026-05-02T00:05:00,acct_4102,user_4102,sess_case_003_4102_4,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.99,burst_velocity,93,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_036,case_003,2026-05-02T00:06:00,acct_4102,user_4102,sess_case_003_4102_4,203.0.113.86,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.83,traffic_spike,70,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_037,case_003,2026-05-02T00:07:00,acct_4102,user_4102,sess_case_003_4102_4,203.0.113.87,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.93,template_repetition,81,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_038,case_003,2026-05-02T00:08:00,acct_4102,user_4102,sess_case_003_4102_4,203.0.113.88,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.99,burst_velocity,94,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_039,case_003,2026-05-02T00:09:00,acct_4102,user_4102,sess_case_003_4102_4,203.0.113.89,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Synthetic case theme: High-volume automation.,safe_completion,suspicious,0.84,traffic_spike,71,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_related_4430_005,case_003,2026-05-02T00:10:00,acct_4430,user_4430,sess_case_003_4430_1,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Related-account synthetic signal for defensive linkage analysis.,safe_completion,suspicious,0.88,traffic_spike,70,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_target_040,case_003,2026-05-02T00:10:00,acct_4102,user_4102,sess_case_003_4102_5,203.0.113.80,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Synthetic case theme: High-volume automation.,refused,likely_policy_violation,0.93,template_repetition,82,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_target_041,case_003,2026-05-02T00:11:00,acct_4102,user_4102,sess_case_003_4102_5,203.0.113.81,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Synthetic case theme: High-volume automation.,safe_completion,likely_policy_violation,0.99,burst_velocity,95,1,Target account activity. Expected decision: rate-limit pending product-owner review.
case_003_related_4430_006,case_003,2026-05-02T00:15:00,acct_4430,user_4430,sess_case_003_4430_1,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.98,template_repetition,82,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_related_4430_007,case_003,2026-05-02T00:20:00,acct_4430,user_4430,sess_case_003_4430_1,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,rate_limit,Estimate whether event velocity is consistent with scripted usage. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,burst_velocity,96,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_related_4430_008,case_003,2026-05-02T00:25:00,acct_4430,user_4430,sess_case_003_4430_1,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Classify a batch of short synthetic prompts for safety review. Related-account synthetic signal for defensive linkage analysis.,safe_completion,suspicious,0.91,traffic_spike,73,1,Potential related account signal: shared infrastructure or repeated behavior.
case_003_related_4430_009,case_003,2026-05-02T00:30:00,acct_4430,user_4430,sess_case_003_4430_1,198.51.100.210,Python-requests/2.32,gpt-investigator-sim,automation,Repeat the same classification task across many near-duplicate prompts. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,template_repetition,85,1,Potential related account signal: shared infrastructure or repeated behavior.
