event_id,case_id,event_ts,account_id,user_id,session_id,ip_address,user_agent,model,prompt_category,prompt_text,response_outcome,moderation_label,moderation_score,policy_signal,risk_score,is_synthetic_abuse,analyst_note
case_009_base_1001_005,case_009,2026-05-04T16:30:00,acct_1001,user_1001,sess_case_009_1001_1,198.51.100.23,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.06,none,12,0,Baseline benign usage for comparison.
case_009_base_1001_006,case_009,2026-05-04T17:10:00,acct_1001,user_1001,sess_case_009_1001_1,198.51.100.29,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.06,none,17,0,Baseline benign usage for comparison.
case_009_base_1001_007,case_009,2026-05-04T17:16:00,acct_1001,user_1001,sess_case_009_1001_1,198.51.100.78,Chrome/125 desktop,gpt-investigator-sim,sql_help,Show me how a LEFT JOIN differs from an INNER JOIN using a toy example.,allowed,none,0.1,none,15,0,Baseline benign usage for comparison.
case_009_base_2033_006,case_009,2026-05-04T17:16:00,acct_2033,user_2033,sess_case_009_2033_1,198.51.100.40,Chrome/125 desktop,gpt-investigator-sim,data_analysis,Help me calculate weekly active users from this event table.,allowed,none,0.09,none,16,0,Baseline benign usage for comparison.
case_009_base_2033_007,case_009,2026-05-04T17:37:00,acct_2033,user_2033,sess_case_009_2033_1,198.51.100.12,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.02,none,8,0,Baseline benign usage for comparison.
case_009_target_000,case_009,2026-05-04T21:10:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.94,repeat_actor_linkage,83,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_001,case_009,2026-05-04T21:14:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.97,cross_case_pattern,87,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_002,case_009,2026-05-04T21:18:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.98,repeat_policy_signal,88,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_003,case_009,2026-05-04T21:22:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.95,repeat_actor_linkage,84,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_000,case_009,2026-05-04T21:25:00,acct_1842,user_1842,sess_case_009_1842_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,94,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_000,case_009,2026-05-04T21:25:00,acct_2290,user_2290,sess_case_009_2290_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,94,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_000,case_009,2026-05-04T21:25:00,acct_3271,user_3271,sess_case_009_3271_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,94,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_004,case_009,2026-05-04T21:26:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.98,cross_case_pattern,88,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_001,case_009,2026-05-04T21:30:00,acct_1842,user_1842,sess_case_009_1842_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,96,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_001,case_009,2026-05-04T21:30:00,acct_2290,user_2290,sess_case_009_2290_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,96,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_001,case_009,2026-05-04T21:30:00,acct_3271,user_3271,sess_case_009_3271_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,96,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_005,case_009,2026-05-04T21:30:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_policy_signal,89,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_006,case_009,2026-05-04T21:34:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.96,repeat_actor_linkage,85,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_002,case_009,2026-05-04T21:35:00,acct_1842,user_1842,sess_case_009_1842_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,92,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_002,case_009,2026-05-04T21:35:00,acct_2290,user_2290,sess_case_009_2290_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,92,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_002,case_009,2026-05-04T21:35:00,acct_3271,user_3271,sess_case_009_3271_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,92,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_007,case_009,2026-05-04T21:38:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,cross_case_pattern,89,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_003,case_009,2026-05-04T21:40:00,acct_1842,user_1842,sess_case_009_1842_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,97,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_003,case_009,2026-05-04T21:40:00,acct_2290,user_2290,sess_case_009_2290_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,97,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_003,case_009,2026-05-04T21:40:00,acct_3271,user_3271,sess_case_009_3271_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,97,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_008,case_009,2026-05-04T21:42:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_policy_signal,90,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_004,case_009,2026-05-04T21:45:00,acct_1842,user_1842,sess_case_009_1842_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_004,case_009,2026-05-04T21:45:00,acct_2290,user_2290,sess_case_009_2290_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_004,case_009,2026-05-04T21:45:00,acct_3271,user_3271,sess_case_009_3271_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_009,case_009,2026-05-04T21:46:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.97,repeat_actor_linkage,86,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_005,case_009,2026-05-04T21:50:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,95,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_005,case_009,2026-05-04T21:50:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,95,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_005,case_009,2026-05-04T21:50:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,95,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_010,case_009,2026-05-04T21:50:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,cross_case_pattern,90,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_011,case_009,2026-05-04T21:54:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_policy_signal,91,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_006,case_009,2026-05-04T21:55:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_006,case_009,2026-05-04T21:55:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_006,case_009,2026-05-04T21:55:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_012,case_009,2026-05-04T21:58:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.97,repeat_actor_linkage,87,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_007,case_009,2026-05-04T22:00:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_007,case_009,2026-05-04T22:00:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_007,case_009,2026-05-04T22:00:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_013,case_009,2026-05-04T22:02:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,cross_case_pattern,91,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_008,case_009,2026-05-04T22:05:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,98,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_008,case_009,2026-05-04T22:05:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,98,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_008,case_009,2026-05-04T22:05:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,98,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_014,case_009,2026-05-04T22:06:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_policy_signal,92,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_009,case_009,2026-05-04T22:10:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_009,case_009,2026-05-04T22:10:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_009,case_009,2026-05-04T22:10:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_015,case_009,2026-05-04T22:10:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.98,repeat_actor_linkage,88,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_016,case_009,2026-05-04T22:14:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,cross_case_pattern,92,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_017,case_009,2026-05-04T22:18:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_policy_signal,93,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_018,case_009,2026-05-04T22:22:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.88,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_actor_linkage,89,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_019,case_009,2026-05-04T22:26:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.89,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,cross_case_pattern,93,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_020,case_009,2026-05-04T22:30:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.80,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_policy_signal,94,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_021,case_009,2026-05-04T22:34:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.81,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_actor_linkage,90,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_022,case_009,2026-05-04T22:38:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.82,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,cross_case_pattern,94,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_023,case_009,2026-05-04T22:42:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.83,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_policy_signal,95,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
